出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150617","11505","2316","楠梓電","電子零組件業","382034","429719","274694","-11.09678650466933","39.076208435568304","1833714","1394222","31.52238309250607","-"
"1150617","11505","2317","鴻海","其他電子業","859409333","832097956","615744933","3.2822309925251156","39.572294783301125","3821097773","2899283743","31.79454347045604","-"
"1150617","11505","2321","東訊","通信網路業","64855","59495","66536","9.009160433649887","-2.52645184561741","291939","291478","0.1581594494267149","-"
"1150617","11505","2323","中環","光電業","639920","601758","547334","6.341751999973411","16.915813744441238","3317141","2948434","12.505180716271756","無"
"1150617","11505","2324","仁寶","電腦及週邊設備業","70461810","71979261","57624778","-2.1081780764601072","22.2769309410615","343744607","319021237","7.749756797538843","無"
"1150617","11505","2327","國巨*","電子零組件業","15058220","14039098","10211491","7.2591700691882055","47.46348011274749","67262966","52818593","27.34713702048065","-"
"1150617","11505","2328","廣宇","電子零組件業","1701749","1735748","1684368","-1.958752076914391","1.0319003923133188","7670767","9479152","-19.07749764957878","-"
"1150617","11505","2329","華泰","半導體業","1857900","1796132","1791671","3.4389454672596447","3.696493385225301","8514508","7582842","12.28650155179285","-"
"1150617","11505","2330","台積電","半導體業","416975163","410725118","320515951","1.5217099529812539","30.09498020271696","1961803721","1509336555","29.977884289697073","-"
"1150617","11505","2331","精英","電腦及週邊設備業","1554781","1925310","1868400","-19.245160519604635","-16.785431385142367","8482961","7126046","19.04162560836683","-"
"1150617","11505","2332","友訊","通信網路業","1188520","1205410","1051174","-1.4011829999751122","13.065962438188159","5834819","5404719","7.957860528919265","-"
"1150617","11505","2337","旺宏","半導體業","6255653","5912524","2268224","5.803426759874463","175.7952036483169","22637044","10736001","110.8517314780429","受市場需求增加影響。"
"1150617","11505","2338","光罩","半導體業","517714","487127","559936","6.279060696697165","-7.540504629100469","2543501","2709375","-6.122223760092272","-"
"1150617","11505","2340","台亞","半導體業","407468","318886","385638","27.77857917876608","5.660749200026968","1680383","1702350","-1.2903926924545481","-"
"1150617","11505","2342","茂矽","半導體業","173992","171630","180241","1.3762162792052672","-3.4670247058105534","831826","908830","-8.47287171418197","-"
"1150617","11505","2344","華邦電","半導體業","20001444","19245022","7093516","3.9304813473323126","181.967983155321","77499530","33905210","128.57705349708792","受市場供需影響。"
"1150617","11505","2345","智邦","通信網路業","28622864","27360301","18280186","4.614580080825865","56.57862562229947","126103906","78812345","60.005270747875855","客戶需求增加"
"1150617","11505","2347","聯強","電子通路業","67818918","57336402","29580057","18.28247960170225","129.27243852167018","251324074","152261720","65.0605772744456","本月營收較去年同期增加129%，主係受惠於AI建置熱潮帶動資料中心相關產品市場需求所致；另自結數前期調整列入累計營收"
"1150617","11505","2348","海悅","其他","170123","139604","378156","21.861121457837886","-55.01248162134146","1617939","2819511","-42.61632602249114","本月增減百分比達50％以上，係因114年5月認列南港段建案營建收入"
"1150617","11505","2349","錸德","光電業","745406","755281","760763","-1.3074604021549596","-2.0186312951602536","3110802","3206975","-2.998869651306917","-"
"1150617","11505","2351","順德","半導體業","1156261","1175359","845205","-1.6248652539351807","36.80243254595039","5147058","4320864","19.121036903730364","-"
"1150617","11505","2352","佳世達","電腦及週邊設備業","17244920","16813651","17548356","2.5649931713225165","-1.7291420347296351","85600067","84424540","1.3923996506229113","-"
"1150617","11505","2353","宏碁","電腦及週邊設備業","26165549","31311752","19168323","-16.435372252565106","36.50411149686908","129908249","99184510","30.976348020472148","-"
"1150617","11505","2354","鴻準","其他電子業","8757709","6527105","14754321","34.17447704610237","-40.64309025132366","40567504","57616795","-29.590835449976","-"
"1150617","11505","2355","敬鵬","電子零組件業","1507327","1390749","1347960","8.382389633212032","11.822828570580729","6931367","6623535","4.6475484767575015","-"
"1150617","11505","2356","英業達","電腦及週邊設備業","82807865","84786839","61203003","-2.334058001619803","35.30032995276392","367905209","280337382","31.236585850687582","-"
"1150617","11505","2357","華碩","電腦及週邊設備業","69094002","81915499","63215719","-15.65210144175524","9.298767921946755","359379228","267126514","34.535214276782725","-"
"1150617","11505","2359","所羅門","其他電子業","525755","357176","315200","47.197740049723386","66.80044416243655","1766609","1826024","-3.2537907497382292","本月營收增加變動比超過50%, 係機電事業群及智動化事業群交貨較去年同期增加。"
"1150617","11505","2360","致茂","其他電子業","4549607","4865716","1951862","-6.496659484441755","133.09060784010344","21274992","10942669","94.4223296894021","營運續強，訂單續增"
"1150617","11505","2362","藍天","電腦及週邊設備業","2405768","1892545","2195197","27.118139859290004","9.592350937068518","9239539","8037690","14.95266674877981","-"
"1150617","11505","2363","矽統","半導體業","349345","345124","185030","1.2230386759541498","88.80451818624007","1744487","839122","107.89432287557709","季節性影響、115年4月起新增合併個體廈門凌陽華芯科技股份有限公司營收"
"1150617","11505","2364","倫飛","電腦及週邊設備業","161285","175642","156978","-8.174013049270675","2.743696568945967","675168","652017","3.550674292234712","-"
"1150617","11505","2365","昆盈","電腦及週邊設備業","79164","88062","63015","-10.104244736662805","25.627231611521065","409017","371086","10.22161978624901","-"
"1150617","11505","2367","燿華","電子零組件業","1533479","1201610","1322948","27.61869491765215","15.913777412264125","6633208","7210769","-8.00970049102946","-"
"1150617","11505","2368","金像電","電子零組件業","8773229","7289761","4684086","20.35002244929566","87.29863200632951","35405238","21242331","66.67303602415384","接單量增加"
"1150617","11505","2369","菱生","半導體業","645160","571771","465055","12.835383396499648","38.72767737149369","2906319","2114138","37.47063815134111","-"
"1150617","11505","2371","大同","電機機械","3582351","4138885","4180316","-13.446471694671391","-14.304301397310635","19209135","19014358","1.0243680065348513","-"
"1150617","11505","2373","震旦行","其他電子業","802236","946781","836202","-15.266994162324762","-4.061937187426005","4237902","4409022","-3.881132822653187","-"
"1150617","11505","2374","佳能","光電業","1005798","1081399","786913","-6.9910366109086475","27.81565433535855","4742979","2944577","61.07505424378442","今年較去年累計成長超過50%，主係影像視覺產品、光學相關模組及因客戶專案出貨轉趨穩健。"
"1150617","11505","2375","凱美","電子零組件業","496776","529114","486847","-6.111726395445972","2.039449765532087","2466340","2311971","6.6769436121819865","-"
"1150617","11505","2376","技嘉","電腦及週邊設備業","49053470","52267730","46728346","-6.149607032867125","4.97583201425533","206376745","142567026","44.75769803881579","-"
"1150617","11505","2377","微星","電腦及週邊設備業","15798485","16358371","20714566","-3.4226268618067164","-23.732483702530867","88413695","95296070","-7.222097406535233","-"
"1150617","11505","2379","瑞昱","半導體業","12523520","12719097","10276326","-1.5376641910978428","21.86767916860559","61665183","56729027","8.701287966740555","無"
"1150617","11505","2380","虹光","電腦及週邊設備業","302564","285319","228243","6.04411202899211","32.56222534754625","1232725","1100105","12.055212911494811","-"
"1150617","11505","2382","廣達","電腦及週邊設備業","311481017","339921315","160242327","-8.366729812162559","94.38123673778152","1460623387","799925191","82.59499806151248","產品組合變更"
"1150617","11505","2383","台光電","電子零組件業","15618565","13923687","7277046","12.172623529960132","114.62781738634055","62609488","36152646","73.18092844435232","受惠於AI伺服器成長力道"
"1150617","11505","2385","群光","電子零組件業","7226928","7272740","8123837","-0.6299138976506791","-11.040460314504095","37370708","39429063","-5.22040049493441","-"
"1150617","11505","2387","精元","電腦及週邊設備業","1349182","1337703","1543009","0.858112749990095","-12.561624721566757","7052721","7681673","-8.187695571003868","-"
"1150617","11505","2388","威盛","半導體業","1110333","1114119","590410","-0.3398200730801647","88.0613471994038","4359335","3245687","34.31162647538102","銷貨增加"
"1150617","11505","2390","云辰","其他電子業","63164","51609","52313","22.389505706369043","20.742454074513027","263129","301237","-12.650504420107756","-"
"1150617","11505","2392","正崴","電子零組件業","6047246","6222374","5226685","-2.81448848944149","15.699453860334035","32553966","33194662","-1.9301175592629924","-"
"1150617","11505","2393","億光","光電業","1772220","1754053","1608070","1.0357155684577375","10.207888960057709","8565622","8422637","1.697627477000374","-"
"1150617","11505","2395","研華","電腦及週邊設備業","7733828","8269473","5854510","-6.477377699884865","32.10034657042178","36388565","29348828","23.98643312094098","-"
"1150617","11505","2397","友通","電腦及週邊設備業","1187620","1235401","934921","-3.867651070381196","27.028914742529047","5453633","4384718","24.37819262264985","-"
"1150617","11505","2399","映泰","電腦及週邊設備業","191777","178126","129368","7.66367627409811","48.24145074516109","804538","773922","3.9559542176084928","-"
"1150617","11505","2401","凌陽","半導體業","724384","684717","562971","5.793196313221375","28.67163672729146","3148183","2705024","16.382812130317514","-"
"1150617","11505","2402","毅嘉","電子零組件業","1065547","1070894","938145","-0.49930245197003625","13.58020348666784","4946433","4306626","14.856339974727316","-"
"1150617","11505","2404","漢唐","其他電子業","9217814","8106870","4982233","13.703735227035835","85.01370770897306","37613140","20508570","83.4020606995027","營收較去年同期增加50%以上,係因本月正在投入進行的專案較去年同期增加所致。"
"1150617","11505","2405","輔信","電腦及週邊設備業","149777","166950","138170","-10.286313267445342","8.400521097199103","736811","705263","4.4732248820652725","-"
"1150617","11505","2406","國碩","光電業","960589","1053239","434264","-8.796673879337929","121.1993165447746","4737834","1879958","152.01807699959255","主要係因子公司太陽能導電漿產品、AI伺服器液冷管接件及其零組件之加工與測試服務銷量增加所致。"
"1150617","11505","2408","南亞科","半導體業","27669563","25491201","3333121","8.54554479406443","730.1397699033429","102247696","13639881","649.6230795561926","受市場需求成長影響。"
"1150617","11505","2409","友達","光電業","23838344","22100381","24177397","7.863950399769126","-1.402355265953568","114970080","119417082","-3.72392452195407","-"
"1150617","11505","2412","中華電","通信網路業","19523164","20497863","18524239","-4.755124961075211","5.392529215370197","100009462","93381115","7.098166476165979","-"
"1150617","11505","2413","環科","電子零組件業","325720","311415","231086","4.593548801438595","40.951853422535336","1468535","1314610","11.708795764523318","-"
"1150617","11505","2414","精技","電子通路業","4100503","2967008","2363739","38.20330110333373","73.47528640006362","15240866","11188683","36.216800493856155","本月營收較去年同期增加73.48%，主係受惠於大型專案AI伺服器需求增加所致"
"1150617","11505","2415","錩新","電子零組件業","192215","216478","181556","-11.208067332477203","5.870915860671087","1025549","928315","10.474246349568842","-"
"1150617","11505","2417","圓剛","電腦及週邊設備業","304749","330428","295576","-7.771435834735555","3.1034319430535633","1528491","1328207","15.07927604658009","-"
"1150617","11505","2419","仲琦","通信網路業","639214","453031","876460","41.097187609677924","-27.06866257444721","3167432","3330073","-4.8840070472929575","-"
"1150617","11505","2420","新巨","電子零組件業","179885","202918","198146","-11.350890507495638","-9.215931686736043","930242","934165","-0.41994722559719105","-"
"1150617","11505","2421","建準","電子零組件業","1692060","1871491","1472294","-9.58759620003516","14.926774136144005","8583021","7261991","18.191016761105875","-"
"1150617","11505","2423","固緯","其他電子業","287483","269233","224480","6.778515263730672","28.06619743406985","1377342","1116766","23.333088578986107","-"
"1150617","11505","2424","隴華","通信網路業","5283","15092","14702","-64.99469917837264","-64.06611345395184","57259","85333","-32.89934726307525","本月減少因本月銷售監控系統軟硬體減少。"
"1150617","11505","2425","承啟","電腦及週邊設備業","1777915","1694944","910953","4.895205977306625","95.17088148345744","6572374","3641515","80.48460599503228","1.主係為子公司營業收入增加。2.以上金額包含停業單位營業收入115年1-5月5,184,579仟元,114年1-5月2,311,551仟元"
"1150617","11505","2426","鼎元","光電業","233364","209493","226294","11.394652804628317","3.124254288668723","988004","1062921","-7.048219011572826","-"
"1150617","11505","2427","三商電","資訊服務業","296105","457108","1123056","-35.222091934510004","-73.63399509908677","2644006","2580607","2.4567475791548268","本月營收較去年營收減少73.63%，主係:去年本月份有大型專案驗收所致。"
"1150617","11505","2428","興勤","電子零組件業","867735","862401","668821","0.6185057763151944","29.740991984402402","3784067","3286964","15.12346956036026","-"
"1150617","11505","2429","銘旺科","光電業","41035","28936","34313","41.81296654686204","19.59024276513275","179195","178691","0.2820511385576218","-"
"1150617","11505","2430","燦坤","電子通路業","1489388","1458401","1555551","2.124724269936732","-4.253348170519642","7244999","7385889","-1.9075564227948727","-"
"1150617","11505","2431","聯昌","電子零組件業","22838","22422","35713","1.8553206672018554","-36.051297846722484","107574","194620","-44.726132977083545","-"
"1150617","11505","2432","倚天酷碁-創","電腦及週邊設備業","452941","407700","233437","11.096639686043659","94.03136606450563","1811610","1166524","55.29984809570999","本月營收較去年營收增加，主係電腦週邊產品挹注成長所致。"
"1150617","11505","2433","互盛電","其他電子業","232373","228111","221405","1.868388635357348","4.953817664461056","1138540","1123867","1.305581532334342","-"
"1150617","11505","2434","統懋","半導體業","3947","4469","4351","-11.680465428507496","-9.285221788094692","19276","19124","0.794812800669316","-"
"1150617","11505","2436","偉詮電","半導體業","397043","390486","314829","1.679189522799793","26.11385863436977","1835260","1409408","30.214955499046408","-"
"1150617","11505","2438","翔耀","光電業","41253","38300","36493","7.710182767624021","13.043597402241526","251885","180742","39.36163149682974","-"
"1150617","11505","2439","美律","通信網路業","3741673","3233301","3527908","15.723002590850651","6.059256647282186","17949200","15680033","14.471697859309351","-"
"1150617","11505","2440","太空梭","電子零組件業","395634","406091","272983","-2.5750385997227223","44.929904059959775","1799365","1528551","17.717040517457384","-"
"1150617","11505","2441","超豐","半導體業","1744358","1664695","1442618","4.785441176912287","20.9161399622076","8131397","6809704","19.408964031329408","-"
"1150617","11505","2442","新美齊","建材營造","141018","177523","178395","-20.56353261267554","-20.95182039855377","3508349","696197","403.9304966841282","本年累計營收較去年同期增加，主係本期營建專案交屋認列收入增加所致。"
"1150617","11505","2444","兆勁","通信網路業","82183","72324","110466","13.631712847740722","-25.6033530679123","357906","488205","-26.689403017175163","-"
"1150617","11505","2449","京元電子","半導體業","3776927","3743018","2764705","0.9059267147526407","36.61229679115855","17711888","12861953","37.70760941203875","以上不含停業部門營收:115年5月0仟元暨114年5月0仟元;115年1~5月0仟元暨114年1~5月985,800仟元。"
"1150617","11505","2450","神腦","通信網路業","2663788","2975983","2435640","-10.490483312572685","9.367065740421408","14352355","12393959","15.801214123751741","-"
"1150617","11505","2451","創見","半導體業","6297950","7449251","1105232","-15.455258521964154","469.8305876051363","27375670","5160797","430.45430773580125","本月營收較去年同期增加主係市場價格上漲所致"
"1150617","11505","2453","凌群","資訊服務業","543720","613542","509156","-11.380150014179959","6.788489186025501","2740321","2576760","6.347544978965833","-"
"1150617","11505","2454","聯發科","半導體業","47434191","46736664","45180526","1.4924621064096488","4.98813360428783","243321365","247247187","-1.587812604719341","海外子公司之營收係以當月平均匯率換算之"
"1150617","11505","2455","全新","通信網路業","320785","318595","218948","0.6873930852649917","46.511957177046604","1598690","1243902","28.522182615672296","-"
"1150617","11505","2457","飛宏","電子零組件業","723556","780343","804741","-7.277184520140502","-10.088338981113179","3599258","3924299","-8.282778656774115","-"
"1150617","11505","2458","義隆","半導體業","1004277","1141258","969487","-12.002632183082177","3.588495771475017","5370301","5161752","4.0402754723589975","-"
"1150617","11505","2459","敦吉","其他電子業","454182","433697","354743","4.723343716926794","28.03127898224912","2134295","1979033","7.845346692046065","-"
"1150617","11505","2460","建通","電子零組件業","427604","429222","248848","-0.3769611063738578","71.83340834565679","1987461","1217929","63.183650278464505","係因端子產品訂單穩定回流及特殊新型銅材業務量持續增量。"
"1150617","11505","2461","光群雷","其他電子業","407887","447942","370868","-8.94200588469043","9.981718562938836","2222823","2144794","3.6380650076417593","-"
"1150617","11505","2462","良得電","電子零組件業","359261","353831","350517","1.5346309396293711","2.494600832484587","1677652","1706220","-1.674344457338444","-"
"1150617","11505","2464","盟立","其他電子業","701693","654287","536332","7.245444277511245","30.831835504873847","3220891","2796785","15.164054441081456","-"
"1150617","11505","2465","麗臺","電腦及週邊設備業","704375","863341","299296","-18.412886680929088","135.34394044691544","3136904","1432667","118.95555631559881","本月及本年累計營收較去年同期分別增加135.34%及118.96%，主係受惠於全球市場之人工智能應用相關產品需求所致。"
"1150617","11505","2466","冠西電","光電業","45982","70822","68889","-35.07384710965519","-33.2520431418659","276188","369481","-25.24974220595917","-"
"1150617","11505","2467","志聖","電子零組件業","1022228","891188","585624","14.70396818628617","74.55363851208284","4174931","2371331","76.05855108375845","係因客戶需求提升，以致115年5月單月營收成長率較去年同期增加74.55%；115年累計營收成長率較去年同期增加76.06%。"
"1150617","11505","2468","華經","資訊服務業","188025","175965","251977","6.853635666183616","-25.38009421494819","992501","1244067","-20.22125817982472","-"
"1150617","11505","2471","資通","資訊服務業","79910","73667","76882","8.474622286776983","3.9385031606878074","385840","349847","10.28821170397345","-"
"1150617","11505","2472","立隆電","電子零組件業","1209882","1195891","930985","1.1699226768994833","29.957195873188073","5348730","4669085","14.556278157283494","-"
"1150617","11505","2474","可成","其他電子業","917843","958623","1775356","-4.254018524487729","-48.300904156687444","5650411","7635000","-25.993307138179436","-"
"1150617","11505","2476","鉅祥","電子零組件業","838717","813274","564128","3.128465929071875","48.67494611152079","3819639","2862848","33.42095004694626","-"
"1150617","11505","2477","美隆電","其他電子業","129267","197758","201172","-34.63374427330373","-35.7430457518939","833148","879889","-5.312147327674286","-"
"1150617","11505","2478","大毅","電子零組件業","544046","542152","467096","0.3493485221856601","16.474129515131793","2501285","2251610","11.088732062835039","-"
"1150617","11505","2480","敦陽科","資訊服務業","725631","769552","623476","-5.707346612054806","16.384752580692762","3916167","3404357","15.0339697041174","-"
"1150617","11505","2481","強茂","半導體業","1269313","1297399","1116743","-2.1647927892652916","13.662051161278827","5987867","5381318","11.271383701910944","-"
"1150617","11505","2482","連宇","其他電子業","30189","41924","49146","-27.99112680087778","-38.572823831034064","185996","207517","-10.370716615988087","-"
"1150617","11505","2483","百容","電子零組件業","181036","186813","157422","-3.0923972100442687","15.000444664659323","848374","743388","14.122638514476963","-"
"1150617","11505","2484","希華","電子零組件業","214838","233708","205150","-8.074178034128057","4.722398245186449","1007039","1037113","-2.8997804482250245","-"
"1150617","11505","2485","兆赫","通信網路業","253133","381286","227430","-33.610727905037166","11.301499362441191","1680105","922126","82.19907040903304","因客戶端產品驗證通過，正式進入量產與備貨階段，帶動出貨量顯著提升，致使本月營收較去年同期大幅成長。"
"1150617","11505","2486","一詮","光電業","693513","667114","527889","3.957194722341309","31.37477765212005","2980919","2429737","22.68484202199662","-"
"1150617","11505","2488","漢平","其他電子業","283019","303410","223781","-6.720609076826736","26.4714162507094","1186436","1036071","14.51300152209646","-"
"1150617","11505","2489","瑞軒","光電業","2500299","2348232","2294309","6.475808182496448","8.978302399546006","10670031","9671115","10.32886073632668","-"
"1150617","11505","2491","吉祥全","光電業","14975","15773","14124","-5.059278513916186","6.025205324270745","66692","74015","-9.893940417482943","-"
"1150617","11505","2492","華新科","電子零組件業","3699917","3705150","3176437","-0.14123584740158968","16.48010018772606","16967516","15103941","12.338336067387974","-"
"1150617","11505","2493","揚博","電子零組件業","371815","300392","297670","23.776598577858266","24.908455672388886","1609521","1533956","4.926151727950476","-"
"1150617","11505","2495","普安","電腦及週邊設備業","139733","137415","74644","1.68686096859877","87.19923905471303","647282","449181","44.102711379154506","訂單需求增加及配合客戶排程出貨所致。"
"1150617","11505","2496","卓越","其他","70655","73266","69238","-3.563726694510414","2.046564025535111","354259","337067","5.100469639567208","-"
"1150617","11505","2497","怡利電","汽車工業","454554","483302","333790","-5.94824767950474","36.17963390155487","2068694","1793600","15.337533452274755","-"
"1150617","11505","2498","宏達電","通信網路業","170433","151378","218558","12.58769438095364","-22.019326677586726","974434","1083667","-10.079941531854343","-"
"1150617","11505","2501","國建","建材營造","950553","1122755","967364","-15.337451180355465","-1.7378153414846944","13224776","7111132","85.97286620470553","本年交屋入帳增加"
"1150617","11505","2504","國產","建材營造","1915184","1807448","2039970","5.960669407916576","-6.117050740942269","8755495","9408074","-6.9363718865306545","-"
"1150617","11505","2505","國揚","建材營造","56455","-972","74785","5908.127572016461","-24.510262753225913","477125","756077","-36.89465490948673","本年度營建收入474,371仟元，租賃收入2,754仟元。"
"1150617","11505","2506","太設","建材營造","164904","172524","71380","-4.416776796271823","131.02269543289438","661160","469995","40.6738369557123","本月交屋較去年同期多"
"1150617","11505","2509","全坤建","建材營造","20948","20392","21086","2.7265594350725775","-0.6544626766574979","105679","112725","-6.2506098913284545","-"
"1150617","11505","2511","太子","建材營造","679867","663157","666636","2.519765304445252","1.9847412980997126","3489812","3162083","10.36433894998961","-"
"1150617","11505","2514","龍邦","其他","1733591","1703332","1814286","1.776459316210815","-4.447755205077921","8952022","8256737","8.420820476660452","-"
"1150617","11505","2515","中工","建材營造","2270745","2162339","1445423","5.013367469208112","57.09899455038421","11431800","8022160","42.50276733448348","碧硯閣陸續交屋，去年同期無房地銷售收入所致。"
"1150617","11505","2516","新建","建材營造","813810","513491","828186","58.485737822084516","-1.73584194854779","2951644","3973095","-25.709201516701714","-"
"1150617","11505","2520","冠德","建材營造","2341933","2622652","1537412","-10.70363128619428","52.32956422871683","9827126","7834795","25.429267772800692","115年05月份營業收入較去年同期增加50%以上，主因係案件結算入帳所致。"
"1150617","11505","2524","京城","建材營造","275473","135759","277263","102.91325068687895","-0.6455964192842175","1067821","2435583","-56.15747851746379","因銷售狀況比較去年同期減少，致使累計營收負成長率較高。"
"1150617","11505","2527","宏璟","建材營造","23987","28945","26777","-17.12903783036794","-10.419389774806737","4641632","231343","1906.3853239562036","本年累計營收較去年同期高，主要係因本年有大型工案銷售認列收入所致。"
"1150617","11505","2528","皇普","建材營造","833803","17292","137539","4721.900300717095","506.23023287940146","861379","4428646","-80.54983396731191","係115年5月認列皇普LaVie案833,614仟元及租賃收入189仟元所致。"
"1150617","11505","2530","華建","建材營造","20457","834","3423074","2352.877697841727","-99.40237926495308","208004","3611011","-94.23972953834813","本年度出售房地收入較去年度減少3,403,174仟元,本年度租金收入較去年度同期增加167仟元."
"1150617","11505","2534","宏盛","建材營造","118212","32980","775353","258.4354154032747","-84.75378311556156","360365","3659460","-90.15250884010209","本月成屋銷售情形較去年同期減少"
"1150617","11505","2535","達欣工","建材營造","2059248","1982630","2028835","3.8644628599385666","1.4990376250409718","11200874","9121823","22.792055930048193","-"
"1150617","11505","2536","宏普","建材營造","4047444","42103","865892","9513.19620929625","367.43058025712213","4975531","3145519","58.17838010197999","今年本期預售完工交屋及租金收入"
"1150617","11505","2537","聯上發","建材營造","71212","28958","31167","145.91477311969058","128.48525684217282","1312787","336307","290.35375415914626","本月營收較去年增加，係今年同期認列台北市房地出售收入較高所致。"
"1150617","11505","2538","基泰","建材營造","24083","26244","19795","-8.234263069654016","21.662035867643343","132879","125088","6.228415195702226","-"
"1150617","11505","2539","櫻花建","建材營造","2952505","2065071","568961","42.973534566123874","418.92924119579374","7494485","6386765","17.34399183311113","無異常。本月有「櫻花知築」、「櫻花市鎮之櫻」、「櫻花昕光之櫻」建案陸續過戶中。"
"1150617","11505","2540","愛山林","建材營造","537629","533387","1875921","0.7952949734432972","-71.34053086457266","2794792","4840820","-42.26614499196417","本月營收減少，係因受整體環境影響，不動產代銷個案銷售不如去年，且去年同期建案交屋，致使營收下降。"
"1150617","11505","2542","興富發","建材營造","4717918","7166899","213075","-34.17072013990988","2114.205326762877","28076724","1492854","1780.7414522786555","本期較去年同期增加，係本期認列「青山440」、「福山案」、「復興北」、「VVS1」、「市政愛&#24742;」等新建案收入所致。"
"1150617","11505","2543","皇昌","建材營造","1548459","1339818","831866","15.572338929615814","86.14284031322353","5789378","4050372","42.934476141944494","新承攬工程進入施工期，致本期營收較去年同期增加。"
"1150617","11505","2545","皇翔","建材營造","256768","1055932","1884898","-75.68328263562427","-86.3776183114418","3279651","3859132","-15.015837758335294","因去年同期芊樾完工交屋入帳"
"1150617","11505","2546","根基","建材營造","2158437","1925436","1720702","12.101207207094912","25.43932650743708","8355860","7272076","14.903364596299598","-"
"1150617","11505","2547","日勝生","建材營造","749510","352005","441146","112.9259527563529","69.90066780612314","2705778","2213470","22.241457982263142","本月較去年同月增加，主係本月工進增加所致。"
"1150617","11505","2548","華固","建材營造","316321","960102","3400","-67.05339640996478","9203.558823529413","5482841","18215","30000.69173757892","本公司截至05月累計營收較去年同期增加，係因本年度認列交屋金額較高所致。"
"1150617","11505","2597","潤弘","建材營造","2922939","2729069","2429019","7.103887809359162","20.334134891493232","13004781","10957293","18.6860751099747","-"
"1150617","11505","2601","益航","航運業","136487","123245","353736","10.744452107590572","-61.415575457403264","827568","1860911","-55.52887806026188","本期營收減少，係原合併報表子公司改採權益法認列，其營收不再納入合併報表所致。"
"1150617","11505","2603","長榮","航運業","34656227","31359253","26372182","10.513560383597147","31.4120575991778","152526951","166347562","-8.30827385375206","-"
"1150617","11505","2605","新興","航運業","441836","403239","381972","9.571742812575172","15.672352947336455","2210677","1730949","27.714739140205747","-"
"1150617","11505","2606","裕民","航運業","1607321","1691302","1133699","-4.96546447648025","41.77669734206346","7190388","5785384","24.28540611997406","-"
"1150617","11505","2607","榮運","航運業","1768969","1436642","1326856","23.13220691028106","33.32034523716214","7197512","7355059","-2.142022246184565","-"
"1150617","11505","2608","嘉里大榮","航運業","1008535","1048129","1070703","-3.777588445697047","-5.806278678587806","5159424","5194310","-0.6716195221309471","-"
"1150617","11505","2609","陽明","航運業","15104168","14227637","12357888","6.160763027620117","22.222891160690242","67992304","70367861","-3.3759119095576886","-"
"1150617","11505","2610","華航","航運業","21229729","20854472","16620578","1.7994078200589303","27.7315927280026","99041820","87169515","13.619790129611252","-"
"1150617","11505","2611","志信","航運業","56592","127666","57808","-55.671831184497044","-2.1035150844173818","537684","283979","89.33935255775955","本期建案完工交屋，故營收增加。"
"1150617","11505","2612","中航","航運業","458530","434939","409353","5.423978994755586","12.013347892894396","2131702","2037128","4.642516326907293","-"
"1150617","11505","2613","中櫃","航運業","312421","292716","299424","6.731780975416445","4.340667414769691","1433827","1347020","6.444373505961307","-"
"1150617","11505","2614","東森","其他","443290","406239","465241","9.120493108736483","-4.718199814719683","2088274","2219990","-5.933179879188645","-"
"1150617","11505","2615","萬海","航運業","13803844","12930770","11232022","6.751910365740014","22.897230792461055","60375479","59760283","1.0294395694210485","-"
"1150617","11505","2616","山隆","油電燃氣業","831697","774790","669256","7.344828921385149","24.271878025747995","3589477","3339951","7.470947927080367","-"
"1150617","11505","2617","台航","航運業","450397","388517","337864","15.927230983457608","33.30718869130774","1922499","1718648","11.861125722079215","-"
"1150617","11505","2618","長榮航","航運業","22328735","21968792","18286172","1.6384287310836207","22.107213035073716","104813372","91708575","14.289609232288257","-"
"1150617","11505","2630","亞航","航運業","361091","310148","510402","16.42538401021448","-29.253607940407758","1767378","2171358","-18.604946766033056","-"
"1150617","11505","2633","台灣高鐵","航運業","4711037","4798429","4551587","-1.8212627507878099","3.5031737281963413","23400025","22441352","4.271903938764474","-"
"1150617","11505","2634","漢翔","航運業","3452471","2899371","2904549","19.07655143132769","18.864271182892765","13938932","13026192","7.006959516641548","-"
"1150617","11505","2636","台驊控股","航運業","2099285","1889049","1896364","11.129197813291238","10.700530067012451","8835379","9177348","-3.7262289715939723","-"
"1150617","11505","2637","慧洋-KY","航運業","1817170","1645848","1245787","10.409345212923672","45.86522415148015","7802032","6123061","27.42045196022055","-"
"1150617","11505","2642","宅配通","航運業","253199","256565","329324","-1.31194823923762","-23.115533638605143","1326500","1613988","-17.81227617553538","-"
"1150617","11505","2645","長榮航太","航運業","1688186","1708805","1525834","-1.2066327053116066","10.640213810938805","8136299","7244631","12.307983664040307","-"
"1150617","11505","2646","星宇航空","航運業","4826107","4680260","3418250","3.1162157657907894","41.18648431214803","23266164","18209831","27.76705066620333","-"
"1150617","11505","2701","萬企","觀光餐旅","22159","20632","23664","7.401124466847615","-6.359871534820825","108438","109572","-1.0349359325375096","-"
"1150617","11505","2702","華園","觀光餐旅","121604","117380","113830","3.5985687510649176","6.829482561714838","602179","586883","2.6063116498518446","-"
